Split,Dialogue ID,Utterance ID,Frame Number,X Left,Y Top,X Right,Y Bottom
train,295,3,58,400,62,696,358
train,295,3,59,399,65,695,361
train,295,3,60,399,70,693,363
train,295,3,61,398,70,691,363
train,295,3,62,398,71,690,362
train,295,3,63,396,68,692,364
train,295,3,64,393,61,696,364
train,295,3,65,393,60,695,362
train,295,3,66,392,62,692,362
train,295,3,67,389,63,689,363
train,295,3,68,380,60,687,367
train,295,3,69,370,53,684,366
train,295,3,70,368,52,676,360
train,295,3,71,372,51,669,347
train,295,3,72,377,49,666,338
train,295,3,73,384,50,668,334
train,295,3,74,389,52,669,332
train,295,3,75,390,49,672,332
train,295,3,76,391,50,668,327
train,295,3,77,390,43,663,317
train,295,3,78,392,40,658,306
train,295,3,79,392,32,656,295
train,295,3,80,394,29,654,289
train,295,3,81,395,29,655,289
train,295,3,82,393,35,656,298
train,295,3,83,393,41,660,308
train,295,3,84,391,42,666,318
train,295,3,85,391,51,667,327
train,295,3,86,388,55,669,336
train,295,3,87,386,54,671,339
train,295,3,88,386,49,669,332
train,295,3,89,389,46,663,321
train,295,3,90,389,43,662,316
train,295,3,91,390,45,662,317
train,295,3,92,389,48,665,324
train,295,3,93,389,53,670,334
train,295,3,94,392,59,671,338
train,295,3,95,393,63,671,341
train,295,3,96,393,66,672,345
train,295,3,97,391,66,673,349
train,295,3,98,388,65,678,355
train,295,3,99,388,64,680,357
train,295,3,100,388,65,680,356
train,295,3,101,390,66,678,354
train,295,3,102,391,65,678,352
train,295,3,103,391,66,678,353
train,295,3,104,392,69,677,354
train,295,3,105,394,72,675,354
train,295,3,106,393,72,675,354
train,295,3,107,392,72,675,355
train,295,3,108,392,71,675,355
train,295,3,109,392,72,675,355
train,295,3,110,392,72,677,357
train,295,3,111,393,73,677,357
train,295,3,112,395,73,676,354
train,295,3,113,395,73,676,354
train,295,3,114,394,72,678,357
train,295,3,115,392,72,678,358
train,295,3,116,391,73,677,359
train,295,3,117,390,74,676,361
train,295,3,118,389,75,677,363
train,295,3,119,388,75,676,364
train,295,3,120,389,75,674,360
train,295,3,121,389,75,672,358
train,295,3,122,390,74,673,357
train,295,3,123,390,74,674,358
train,295,3,124,390,74,677,361
train,295,3,125,391,74,677,359
train,295,3,126,393,73,675,356
train,295,3,127,394,73,673,352
train,295,3,128,393,72,673,353
train,295,3,129,391,72,672,354
train,295,3,130,390,72,672,354
train,295,3,131,391,73,670,352
train,295,3,132,391,73,668,351
train,295,3,133,390,72,668,351
train,295,3,134,389,71,669,351
train,295,3,135,388,72,669,353
train,295,3,136,389,75,670,356
train,295,3,137,387,73,673,360
train,295,3,138,387,73,676,362
train,295,3,139,388,75,677,364
train,295,3,140,391,80,679,367
train,295,3,141,396,90,678,372
train,295,3,142,402,103,683,384
train,295,3,143,409,119,685,396
train,295,3,144,410,120,688,398
train,295,3,145,411,116,686,392
train,295,3,146,406,102,687,383
train,295,4,0,627,52,884,309
train,295,4,1,627,52,884,309
train,295,4,2,627,51,884,309
train,295,4,3,628,52,885,309
train,295,4,4,630,53,886,309
train,295,4,5,630,53,889,312
train,295,4,6,631,54,891,313
train,295,4,7,633,55,891,313
train,295,4,8,635,57,891,313
train,295,4,9,637,60,891,314
train,295,4,10,638,63,891,317
train,295,4,11,639,67,891,319
train,295,4,12,639,71,890,322
train,295,4,13,639,73,891,325
train,295,4,14,639,78,889,328
train,295,4,15,636,80,886,331
train,295,4,16,634,84,882,331
train,295,4,17,632,88,877,333
train,295,4,18,632,93,875,335
train,295,4,19,629,96,874,341
train,295,4,20,626,99,874,347
train,295,4,21,627,101,874,349
train,295,4,22,631,104,873,346
train,295,4,23,631,103,874,345
train,295,4,24,634,99,879,344
train,295,4,25,636,96,881,341
train,295,4,26,636,92,883,338
train,295,4,27,636,87,885,336
train,295,4,28,636,87,883,335
train,295,4,29,635,89,881,335
train,295,4,30,633,90,880,337
train,295,4,31,631,95,879,343
train,295,4,32,628,97,879,348
train,295,4,33,628,98,879,349
train,295,4,34,629,98,878,347
train,295,4,35,631,96,880,345
train,295,4,36,631,93,883,344
train,295,4,37,632,91,883,342
train,295,4,38,631,88,884,341
train,295,4,39,631,87,883,339
train,295,4,40,633,88,882,337
train,295,4,41,632,87,884,339
train,295,4,42,634,87,887,341
train,295,4,43,636,88,888,341
train,295,4,44,637,89,888,340
train,295,4,45,636,88,888,341
train,295,5,0,686,46,890,250
train,295,5,1,686,46,890,250
train,295,5,2,686,47,891,252
train,295,5,3,686,49,886,249
train,295,5,4,688,50,889,251
train,295,5,5,692,53,884,245
train,295,5,6,694,56,881,243
train,295,5,7,696,58,881,243
train,295,5,8,698,61,882,245
train,295,5,9,698,63,882,247
train,295,5,10,698,64,884,249
train,295,5,11,700,65,884,249
train,295,5,12,700,65,885,250
train,295,5,13,701,66,886,251
train,295,5,14,702,68,887,253
train,295,5,15,701,68,888,254
train,295,5,16,701,68,888,255
train,295,5,17,700,68,888,256
train,295,5,18,700,68,888,256
train,295,6,0,382,88,632,338
train,295,6,1,382,88,632,338
train,295,6,2,381,88,631,338
train,295,6,3,380,88,632,340
train,295,6,4,377,86,634,343
train,295,6,5,376,85,634,343
train,295,6,6,376,84,633,341
train,295,6,7,381,86,631,337
train,295,6,8,381,87,629,334
train,295,6,9,381,87,629,334
train,295,6,10,381,86,629,334
train,295,6,11,379,86,629,336
train,295,6,12,376,85,631,341
train,295,6,13,377,85,632,341
train,295,7,0,379,87,629,338
train,295,7,1,379,87,629,338
train,295,7,2,380,86,630,336
train,295,7,3,380,87,629,336
train,295,7,4,377,85,631,339
train,295,7,5,376,84,632,340
train,295,7,6,377,85,629,337
train,295,7,7,379,85,627,334
train,295,7,8,380,86,626,331
train,295,7,9,381,85,625,329
train,295,7,10,380,82,627,329
train,295,7,11,379,79,629,329
train,295,7,12,377,77,632,332
train,295,7,13,379,77,634,333
train,295,7,14,384,78,631,326
train,295,7,15,387,76,630,319
train,295,7,16,388,74,632,318
train,295,7,17,387,73,633,319
train,295,7,18,388,73,631,317
train,295,7,19,393,73,636,315
train,295,7,20,406,74,646,313
train,295,7,21,430,80,660,311
train,295,7,22,439,81,675,316
train,295,7,23,442,81,678,316
train,295,7,24,431,74,676,319
train,295,7,25,417,77,661,320
train,295,7,26,407,80,651,325
train,295,7,27,400,79,652,330
train,295,7,28,402,78,654,330
train,295,7,29,404,74,657,327
train,295,7,30,408,76,658,326
train,295,7,31,409,78,662,331
train,295,7,32,412,78,669,334
train,295,7,33,415,79,672,336
train,295,7,34,418,79,678,339
train,295,7,35,419,80,683,345
train,295,7,36,419,81,684,347
train,295,7,37,421,86,682,346
train,295,7,38,419,93,678,352
train,295,7,39,417,90,676,349
train,295,7,40,415,88,673,345
train,295,7,41,409,84,676,351
train,295,7,42,408,84,677,352
train,295,7,43,411,85,674,348
train,295,7,44,412,88,672,347
train,295,7,45,409,85,677,353
train,295,7,46,409,84,678,353
train,295,7,47,411,82,678,349
train,295,7,48,413,83,678,347
train,295,7,49,411,82,680,351
train,295,7,50,411,82,681,353
train,295,7,51,414,82,680,348
train,295,7,52,418,82,677,341
train,295,7,53,420,82,677,339
train,295,7,54,421,83,676,339
train,295,7,55,419,82,677,340
train,295,7,56,414,78,682,347
train,295,7,57,416,80,682,346
train,295,7,58,417,80,681,344
train,295,7,59,419,81,678,340
train,295,7,60,418,82,675,339
train,295,7,61,416,82,675,341
train,295,7,62,415,83,675,343
train,295,7,63,414,84,672,342
train,295,8,0,413,84,669,341
train,295,8,1,413,84,670,341
train,295,8,2,412,84,668,340
train,295,8,3,414,88,665,338
train,295,8,4,416,92,663,339
train,295,8,5,410,90,665,346
train,295,8,6,406,91,659,345
train,295,8,7,387,108,635,356
train,295,8,8,388,113,631,355
train,295,8,9,387,112,632,357
train,295,8,10,385,108,632,355
train,295,8,11,387,110,629,352
train,295,8,12,388,113,627,351
train,295,8,13,389,115,626,352
train,295,8,14,389,118,628,357
train,295,8,15,390,120,629,360
train,295,8,16,389,121,628,360
train,295,8,17,388,118,630,359
train,295,8,18,389,111,634,356
train,295,8,19,387,103,635,352
train,295,8,20,382,97,636,351
train,295,8,21,385,94,637,346
train,295,8,22,394,95,641,342
train,295,8,23,402,94,646,338
train,295,8,24,400,89,648,337
train,295,8,25,399,87,643,331
train,295,8,26,399,84,640,325
train,295,8,27,399,80,642,323
train,295,8,28,399,78,644,324
train,295,8,29,402,78,642,319
train,295,8,30,402,77,643,318
train,295,8,31,400,78,644,322
train,295,8,32,396,81,650,335
train,295,8,33,398,86,655,343
train,295,8,34,403,92,656,345
train,295,8,35,409,93,658,342
train,295,8,36,410,90,660,340
train,295,8,37,410,84,661,336
train,295,8,38,411,84,660,333
train,295,8,39,411,85,658,332
train,295,8,40,410,86,657,334
train,295,8,41,409,87,657,335
train,295,8,42,411,90,657,335
train,295,8,43,411,90,657,336
train,295,8,44,411,89,658,336
train,295,8,45,412,90,659,336
train,295,8,46,412,88,660,336
train,295,9,0,410,84,663,337
train,295,9,1,411,85,663,337
train,295,9,2,410,84,663,337
train,295,9,3,410,82,665,337
train,295,9,4,410,82,664,336
train,295,9,5,410,82,663,336
train,295,9,6,410,84,662,336
train,295,9,7,403,81,665,342
train,295,9,8,404,81,665,342
train,295,9,9,395,75,671,351
train,295,9,10,393,76,670,352
train,295,9,11,395,75,669,348
train,295,9,12,399,73,662,335
train,295,9,13,401,73,655,327
train,295,9,14,400,73,652,325
train,295,9,15,395,73,650,328
train,295,9,16,394,73,648,327
train,295,9,17,395,72,647,323
train,295,9,18,398,75,644,320
train,295,9,19,398,74,645,321
train,295,9,20,399,77,646,324
train,295,9,21,399,81,645,328
train,295,9,22,397,81,646,330
train,295,9,23,397,79,645,327
train,295,9,24,399,78,641,320
train,295,9,25,398,79,639,320
train,295,9,26,396,84,640,328
train,295,9,27,395,89,640,334
train,295,9,28,395,100,638,342
train,295,9,29,397,118,638,359
train,295,9,30,400,135,634,369
train,295,9,31,401,137,637,374
train,295,9,32,403,133,642,372
train,295,9,33,408,134,641,366
train,295,9,34,410,131,644,365
train,295,9,35,412,135,642,365
train,295,9,36,418,140,644,367
train,295,9,37,419,138,649,369
train,295,9,38,417,134,653,370
train,295,9,39,417,130,655,368
train,295,9,40,412,117,661,366
train,295,9,41,412,113,659,360
train,295,9,42,412,108,657,353
train,295,9,43,407,97,658,348
train,295,9,44,405,90,660,344
train,295,9,45,404,88,660,344
train,295,9,46,401,82,662,343
train,295,9,47,401,79,661,339
train,295,9,48,401,76,661,335
train,295,9,49,403,75,659,330
train,295,10,0,656,70,916,330
train,295,10,1,656,70,916,330
train,295,10,2,662,77,916,330
train,295,10,3,663,83,914,334
train,295,10,4,662,88,913,339
train,295,10,5,664,94,911,341
train,295,10,6,667,98,916,347
train,295,10,7,671,100,924,353
train,295,10,8,682,100,934,351
train,295,10,9,693,101,934,342
train,295,10,10,697,98,941,341
train,295,10,11,698,93,947,342
train,295,10,12,701,92,950,341
train,295,10,13,701,88,955,341
train,295,10,14,703,84,958,339
train,295,10,15,703,79,960,336
train,295,10,16,702,81,955,335
train,295,10,17,697,82,949,333
train,295,10,18,692,80,942,330
train,295,10,19,685,77,935,327
train,295,10,20,678,77,930,328
train,295,10,21,671,75,927,332
train,295,10,22,666,79,920,333
train,295,10,23,661,79,916,333
train,295,10,24,658,80,911,333
train,295,10,25,656,79,910,332
train,295,10,26,654,77,906,329
train,295,10,27,649,73,905,328
train,295,10,28,647,68,903,325
train,295,10,29,645,67,901,323
train,295,10,30,642,64,900,323
train,295,10,31,640,61,900,321
train,295,10,32,637,55,898,316
train,295,10,33,635,49,896,310
train,295,10,34,637,50,891,304
train,295,10,35,635,43,889,297
train,295,10,36,635,38,887,291
train,295,10,37,635,35,885,285
train,295,10,38,636,31,885,279
train,295,10,39,637,28,885,277
train,295,10,40,638,27,893,283
train,295,10,41,635,29,903,298
train,295,10,42,641,35,907,301
train,295,10,43,648,36,916,303
train,295,10,44,657,35,926,304
train,295,10,45,669,40,932,302
train,295,10,46,680,43,939,302
train,295,10,47,686,49,944,308
train,295,10,48,689,54,948,314
train,295,10,49,689,62,950,323
train,295,10,50,687,66,951,330
train,295,10,51,684,67,951,334
train,295,11,0,358,72,611,325
train,295,11,1,358,71,611,325
train,295,11,2,356,71,614,329
train,295,11,3,361,77,615,331
train,295,11,4,361,75,620,334
train,295,11,5,361,72,621,332
train,295,11,6,362,71,622,331
train,295,11,7,365,72,622,329
train,295,11,8,368,71,622,325
train,295,11,9,373,73,620,321
train,295,11,10,375,77,619,321
train,295,11,11,375,76,622,323
train,295,11,12,375,76,624,326
train,295,11,13,373,76,627,330
train,295,11,14,371,75,627,331
train,295,11,15,373,74,626,327
train,295,11,16,376,74,626,324
train,295,11,17,374,74,630,330
train,295,11,18,372,75,631,335
train,295,11,19,374,75,630,332
train,295,11,20,377,75,629,328
train,295,11,21,378,76,629,327
train,295,11,22,379,78,630,329
train,295,11,23,382,80,628,327
train,295,11,24,384,80,630,326
train,295,11,25,386,81,633,327
train,295,11,26,389,82,635,327
train,295,11,27,393,83,638,328
train,295,11,28,393,83,640,330
train,295,11,29,391,81,641,331
train,295,11,30,392,80,642,330
train,295,11,31,394,84,640,330
train,295,11,32,393,84,641,332
train,295,11,33,390,83,643,337
train,295,11,34,387,80,646,339
train,295,11,35,388,82,643,337
train,295,11,36,391,84,640,333
train,295,11,37,391,83,640,332
train,295,11,38,392,84,640,331
train,295,11,39,392,84,640,331
train,295,11,40,393,85,640,332
train,295,11,41,394,86,640,331
train,295,11,42,391,83,643,334
train,295,11,43,391,83,645,337
train,295,11,44,391,83,646,337
train,295,11,45,393,84,643,334
train,295,11,46,395,86,641,332
train,295,11,47,396,86,641,332
train,295,11,48,395,85,642,332
train,295,11,49,396,85,643,332
train,295,11,50,396,85,642,332
train,295,11,51,396,85,643,332
train,295,11,52,396,85,643,331
train,295,11,53,399,86,642,329
train,295,11,54,399,86,642,329
train,295,11,55,398,85,643,329
train,295,11,56,397,82,645,331
train,295,11,57,397,83,645,331
train,295,11,58,393,75,649,331
train,295,11,59,397,75,647,325
train,295,11,60,398,72,645,319
train,295,11,61,398,71,646,319
train,295,11,62,399,70,648,318
train,295,11,63,400,70,649,318
train,295,11,64,401,69,649,317
train,295,11,65,401,69,651,320
train,295,11,66,400,70,657,328
train,295,11,67,400,70,661,331
train,295,11,68,401,70,662,331
train,295,11,69,404,69,665,331
train,295,11,70,406,72,668,334
train,295,11,71,406,72,671,338
train,295,11,72,410,78,670,338
train,295,11,73,410,77,674,342
train,295,11,74,409,76,678,346
train,295,11,75,412,81,679,348
train,295,11,76,413,83,682,352
train,295,11,77,416,87,683,354
train,295,11,78,417,86,685,354
train,295,11,79,419,90,683,354
train,295,11,80,421,91,684,354
train,295,11,81,421,91,686,355
train,295,11,82,423,95,685,358
train,295,11,83,422,96,688,362
train,295,11,84,423,97,689,363
train,295,11,85,422,98,689,365
train,295,13,0,391,79,643,331
train,295,13,1,391,79,642,331
train,295,13,2,389,77,642,330
train,295,13,3,388,79,639,330
train,295,13,4,385,78,639,331
train,295,13,5,383,80,637,333
train,295,13,6,381,82,635,337
train,295,13,7,380,92,630,342
train,295,13,8,378,108,619,349
train,295,13,9,375,110,617,352
train,295,13,10,374,109,618,353
train,295,13,11,374,106,621,352
train,295,13,12,372,104,624,356
train,295,13,13,370,106,623,359
train,295,13,14,370,105,622,358
train,295,13,15,376,111,618,353
train,295,13,16,380,110,621,351
train,295,13,17,377,93,634,349
train,295,13,18,377,85,637,345
train,295,13,19,374,81,635,341
train,295,13,20,373,79,633,339
train,295,13,21,374,78,635,339
train,295,13,22,377,77,644,345
train,295,13,23,381,80,647,346
train,295,13,24,385,83,648,345
train,295,13,25,387,83,650,346
train,295,13,26,395,91,652,348
train,295,13,27,404,97,657,350
train,295,13,28,407,96,664,353
train,295,13,29,400,91,670,361
train,295,13,30,401,92,672,364
train,295,13,31,407,98,672,364
train,295,13,32,407,97,674,364
train,295,13,33,409,100,675,366
train,295,13,34,410,101,676,367
train,295,13,35,413,103,678,368
train,295,13,36,415,103,681,369
train,295,13,37,416,103,682,368
train,295,13,38,417,101,684,368
train,295,14,0,669,57,938,326
train,295,14,1,669,57,938,326
train,295,14,2,669,57,938,326
train,295,14,3,670,60,937,327
train,295,14,4,671,60,940,329
train,295,14,5,675,62,941,329
train,295,14,6,679,65,944,330
train,295,14,7,682,70,946,334
train,295,14,8,685,77,947,339
train,295,14,9,685,81,947,342
train,295,14,10,685,82,946,344
train,295,14,11,684,82,945,344
train,295,14,12,680,80,945,345
train,295,14,13,674,73,946,344
train,295,14,14,671,72,944,346
train,295,14,15,673,76,942,345
train,295,14,16,675,75,945,345
train,295,14,17,677,76,948,347
train,295,14,18,676,79,952,355
train,295,14,19,677,84,954,361
train,295,14,20,681,91,953,363
train,295,14,21,685,95,952,362
train,295,14,22,687,99,951,362
train,295,14,23,688,100,954,366
train,295,16,0,676,84,961,369
train,295,16,1,676,84,961,369
train,295,16,2,669,78,953,362
train,295,16,3,664,67,949,351
train,295,16,4,664,65,939,341
train,295,16,5,661,63,935,336
train,295,16,6,656,65,927,337
train,295,16,7,646,68,918,341
train,295,16,8,641,71,910,340
train,295,16,9,642,71,908,337
train,295,16,10,642,75,907,339
train,295,16,11,632,73,909,349
train,295,16,12,629,81,903,356
train,295,16,13,625,83,903,360
train,295,16,14,621,77,904,359
train,295,16,15,620,71,904,354
train,295,16,16,625,72,899,346
train,295,16,17,628,70,891,334
train,295,16,18,625,71,891,336
train,295,16,19,624,74,885,336
train,295,16,20,617,75,886,345
train,295,16,21,608,74,883,349
train,295,16,22,602,75,872,345
train,295,16,23,591,75,854,338
train,295,16,24,576,69,842,335
train,295,16,25,557,60,832,335
train,295,16,26,542,60,815,333
train,295,16,27,528,61,801,334
train,295,16,28,515,65,785,335
train,295,16,29,505,69,774,338
train,295,16,30,493,71,762,340
train,295,16,31,480,73,750,343
train,295,16,32,465,74,738,347
train,295,16,33,456,80,729,353
train,295,16,34,451,86,722,357
train,295,16,35,448,91,716,359
train,295,16,36,448,92,714,359
train,295,16,37,448,88,716,356
train,295,16,38,450,84,721,355
train,295,16,39,451,81,727,356
train,295,16,40,454,80,731,357
train,295,16,41,460,85,735,361
train,295,16,42,469,92,741,365
train,295,16,43,475,92,750,367
train,295,16,44,485,89,760,364
train,295,16,45,501,89,773,361
train,295,16,46,515,84,793,362
train,295,16,47,530,79,814,363
train,295,16,48,552,80,833,361
train,295,16,49,574,79,855,359
train,295,16,50,599,79,876,357
train,295,16,51,627,83,898,354
train,295,16,52,647,89,916,358
train,295,16,53,662,109,923,370
train,295,16,54,667,118,933,385
train,295,16,55,676,126,943,393
train,295,16,56,683,126,953,396
train,295,16,57,691,124,960,394
train,295,16,58,699,122,966,389
train,295,16,59,708,123,975,391
train,295,16,60,717,126,988,397
train,295,16,61,730,138,1003,411
train,295,16,62,753,153,1022,421
train,295,16,63,777,162,1048,433
train,295,16,64,804,163,1080,439
train,295,16,65,835,167,1108,440
train,295,16,66,865,170,1133,438
train,295,16,67,876,162,1153,438
train,295,16,68,881,162,1157,439
train,295,16,69,871,167,1135,432
train,295,16,70,838,155,1110,427
train,295,16,71,800,150,1069,419
train,295,16,72,755,149,1018,412
train,295,16,73,711,131,980,400
train,295,16,74,678,116,938,377
train,295,16,75,646,93,908,355
train,295,16,76,618,79,880,341
train,295,16,77,602,74,862,334
train,295,16,78,592,76,848,332
train,295,16,79,589,88,835,334
train,295,16,80,585,103,825,344
train,295,16,81,584,117,819,352
train,295,16,82,588,134,815,361
train,295,16,83,595,156,813,375
train,295,16,84,597,168,815,386
train,295,16,85,598,180,818,400
train,295,16,86,599,188,814,403
train,295,16,87,596,189,814,407
train,295,16,88,591,191,808,408
train,295,16,89,583,193,800,410
train,295,17,0,447,33,729,315
train,295,17,1,447,33,729,315
train,295,17,2,447,33,729,315
train,295,17,3,446,36,725,315
train,295,17,4,442,36,725,319
train,295,17,5,440,39,723,322
train,295,17,6,437,44,721,328
train,295,17,7,433,46,723,336
train,295,17,8,430,46,725,342
train,295,17,9,429,48,724,343
train,295,17,10,430,50,722,342
train,295,17,11,430,50,719,338
train,295,17,12,433,52,715,334
train,295,17,13,436,55,712,331
train,295,17,14,438,58,709,330
train,295,19,0,464,70,723,329
train,295,19,1,464,70,723,329
train,295,19,2,464,70,723,329
train,295,19,3,469,70,730,331
train,295,19,4,469,64,739,334
train,295,19,5,473,59,752,338
train,295,19,6,480,58,763,341
train,295,19,7,483,57,771,345
train,295,19,8,486,54,780,348
train,295,19,9,492,56,783,347
train,295,19,10,496,55,786,345
train,295,19,11,503,56,786,339
train,295,19,12,512,58,786,333
train,295,19,13,523,63,788,328
train,295,20,8,117,264,177,324
train,295,20,9,119,263,179,323
train,295,20,10,122,262,181,321
train,295,20,11,124,261,186,322
train,295,20,12,125,258,189,321
train,295,20,13,129,257,191,319
train,295,20,14,132,255,194,317
train,295,20,15,135,254,195,314
train,295,21,0,430,215,532,317
train,295,21,1,430,215,532,317
train,295,21,2,427,212,532,316
train,295,21,3,428,210,533,315
train,295,21,4,427,208,532,313
train,295,21,5,424,204,531,311
train,295,21,6,422,200,532,310
train,295,21,7,421,197,532,309
train,295,21,8,419,197,531,308
train,295,21,9,417,194,531,307
train,295,21,10,416,192,531,306
train,295,21,11,416,191,530,305
train,295,21,12,413,189,530,306
train,295,21,13,411,187,529,306
train,295,21,14,409,186,528,305
train,295,21,15,408,186,527,306
train,295,21,16,395,196,510,311
train,295,21,17,395,196,509,311
train,295,21,18,393,198,507,312
train,295,21,19,392,199,507,314
train,295,21,20,391,199,507,315
train,295,21,21,390,199,507,316
train,295,21,22,390,201,504,316
train,295,21,23,389,201,503,315
train,295,21,24,389,202,501,314
train,295,21,25,389,202,500,312
train,295,21,26,390,203,499,313
train,295,21,27,389,203,498,313
train,295,21,28,387,204,498,314
train,295,21,29,385,204,497,316
train,295,21,30,383,204,497,318
train,295,21,31,382,204,496,319
train,295,21,32,381,205,495,319
train,295,21,33,378,205,494,322
train,295,21,34,377,208,492,323
train,295,21,35,377,210,490,322
train,295,21,36,377,211,488,323
train,295,21,37,375,213,486,324
train,295,21,38,373,214,484,325
train,295,21,39,371,214,483,326
train,295,21,40,369,214,482,328
train,295,21,41,370,216,480,326
train,295,21,42,368,214,481,327
train,295,21,43,366,214,480,328
train,295,21,44,362,214,480,333
train,295,21,45,359,214,480,335
train,295,21,46,356,216,477,337
train,295,21,47,355,220,472,337
train,295,21,48,348,221,469,342
train,295,21,49,344,221,468,345
train,295,21,50,342,223,467,348
train,295,21,51,340,224,466,349
train,295,21,52,338,223,468,353
train,295,21,53,337,224,467,354
train,295,21,54,336,225,465,355
train,295,21,55,334,226,462,354
train,295,21,56,338,229,456,347
train,295,21,57,339,230,454,345
train,295,21,58,340,231,454,345
train,295,21,59,339,232,453,346
train,295,21,60,339,233,453,347
train,295,21,61,338,234,451,347
train,295,21,62,334,233,452,350
train,295,21,63,331,233,451,353
train,295,21,64,328,231,453,356
train,295,21,65,329,230,454,355
train,295,21,66,331,229,453,351
train,295,21,67,334,230,452,347
train,295,21,68,335,229,453,347
train,295,21,69,335,228,454,347
train,295,21,70,334,227,454,347
train,295,21,71,331,225,455,349
train,295,21,72,328,222,456,351
train,295,21,73,327,222,457,351
train,295,21,74,326,219,458,351
train,296,0,0,505,62,647,204
train,296,0,1,505,62,647,204
train,296,0,2,489,67,632,209
train,296,0,3,483,76,619,212
train,296,0,4,475,83,613,221
train,296,0,5,476,94,607,225
train,296,0,6,474,99,606,231
train,296,0,7,471,104,601,234
train,296,0,8,469,106,598,234
train,296,0,9,465,105,593,234
train,296,0,10,459,104,585,230
train,296,0,11,451,101,576,226
train,296,0,12,441,95,567,221
train,296,0,13,432,90,558,216
train,296,0,14,425,87,547,210
train,296,0,15,417,79,541,203
train,296,0,16,412,74,534,196
train,296,0,17,408,69,530,192
train,296,0,18,402,65,527,190
train,296,0,19,398,65,521,188
train,296,0,20,392,65,516,189
train,296,0,21,385,66,507,189
train,296,0,22,377,68,499,190
train,296,0,23,370,68,492,190
train,296,0,24,363,69,485,191
train,296,0,25,359,72,480,193
train,296,0,26,354,74,477,197
train,296,0,27,352,80,474,202
train,296,0,28,351,79,478,206
train,296,0,29,354,78,481,205
train,296,0,30,355,71,487,203
train,296,0,31,354,62,484,193
train,296,0,32,345,56,479,189
train,296,0,33,340,54,472,185
train,296,0,34,335,55,468,187
train,296,0,35,337,61,469,193
train,296,0,36,346,68,477,200
train,296,0,37,360,76,492,208
train,296,0,38,379,86,506,213
train,296,0,39,392,85,521,214
train,296,0,40,399,80,525,207
train,296,0,41,400,70,531,201
train,296,0,42,404,69,533,199
train,296,0,43,412,72,542,203
train,296,0,44,429,81,558,210
train,296,0,45,450,91,579,221
train,296,0,46,472,98,601,228
train,296,0,47,489,99,622,232
train,296,0,48,509,104,641,235
train,296,0,49,533,111,663,242
train,296,0,84,426,56,562,192
train,296,0,85,419,60,551,192
train,296,0,86,408,58,547,198
train,296,0,87,402,59,539,197
train,296,0,88,396,58,536,198
train,296,0,89,390,58,532,200
train,296,0,90,389,60,529,200
train,296,0,91,388,61,527,200
train,296,0,92,387,63,524,199
train,296,0,93,387,63,523,199
train,296,0,94,387,63,523,199
train,296,0,95,387,62,522,197
train,296,0,96,387,62,522,197
train,296,0,97,387,62,522,197
train,296,0,98,387,63,522,197
train,296,0,99,387,63,522,198
train,296,2,0,861,164,971,274
train,296,2,1,861,164,972,274
train,296,2,2,861,164,972,274
train,296,2,3,861,165,969,274
train,296,2,4,861,166,969,274
train,296,2,5,862,166,969,273
train,296,2,6,862,168,967,273
train,296,2,7,863,167,968,272
train,296,2,8,863,168,967,272
train,296,2,9,863,168,967,272
train,296,2,10,863,168,967,272
train,296,2,11,864,168,967,272
train,296,2,12,863,168,967,272
train,296,2,13,864,168,967,272
train,296,2,14,863,168,968,272
train,296,2,15,863,168,968,273
train,296,2,16,863,168,968,273
train,296,2,17,863,168,968,273
train,296,2,18,862,167,968,273
train,296,2,19,863,168,968,273
train,296,2,20,863,168,968,273
train,296,2,21,862,167,968,274
train,296,2,22,862,168,968,275
train,296,2,23,861,168,968,275
train,296,2,24,861,168,969,276
train,296,2,25,863,168,970,275
train,296,2,26,864,168,972,276
train,296,2,27,867,171,972,276
train,296,2,28,869,174,971,276
train,296,2,29,867,171,973,276
train,296,2,30,868,172,973,277
train,296,2,31,867,171,973,278
train,296,2,32,867,171,973,278
train,296,2,33,867,171,973,277
train,296,2,34,867,171,973,278
train,296,2,35,867,172,973,278
train,296,2,36,867,172,973,279
train,296,2,37,867,173,973,279
train,296,2,38,867,172,973,279
train,296,2,39,867,173,972,279
train,296,2,40,867,172,972,278
train,296,2,41,866,172,972,278
train,296,2,42,866,171,973,279
train,296,2,43,866,172,973,279
train,296,2,44,865,170,974,279
train,296,2,45,865,170,974,279
train,296,2,46,865,170,974,279
train,296,3,0,397,67,534,205
train,296,3,1,397,67,534,205
train,296,3,2,393,66,534,207
train,296,3,3,393,67,531,206
train,296,3,4,391,67,530,207
train,296,3,5,391,69,529,207
train,296,3,6,390,71,527,209
train,296,3,7,389,72,525,209
train,296,3,8,388,72,525,209
train,296,3,9,388,72,526,210
train,296,3,10,391,72,527,209
train,296,3,11,396,74,530,207
train,296,3,12,406,74,538,206
train,296,3,13,416,75,546,205
train,296,3,14,423,74,556,206
train,296,3,15,431,75,562,206
train,296,3,16,434,77,565,208
train,296,3,17,436,78,567,209
train,296,3,18,439,79,569,209
train,296,3,19,441,80,570,209
train,296,3,20,442,80,573,211
train,296,3,21,443,81,573,212
train,296,3,22,440,83,570,214
train,296,4,0,619,93,703,177
train,296,4,1,619,93,703,177
train,296,4,2,619,93,703,177
